YEAR,MONTH,LINE,TRAFFIC,DAY
2017,3,내부순환로,164730,목요일
2017,3,내부순환로,165295,금요일
2017,3,내부순환로,162696,토요일
2017,4,내부순환로,150294,일요일
2017,4,내부순환로,159872,월요일
2017,4,내부순환로,161390,화요일
2017,4,내부순환로,156929,수요일
2017,4,내부순환로,169609,목요일
2017,4,내부순환로,166656,금요일
2017,4,내부순환로,160920,토요일
2017,5,내부순환로,145750,일요일
2017,5,내부순환로,158835,월요일
2017,5,내부순환로,159026,화요일
2017,5,내부순환로,160185,수요일
2017,5,내부순환로,162135,목요일
2017,5,내부순환로,164490,금요일
2017,5,내부순환로,158427,토요일
2017,6,내부순환로,147576,일요일
2017,6,내부순환로,157604,월요일
2017,6,내부순환로,160066,화요일
2017,6,내부순환로,160267,수요일
2017,6,내부순환로,159421,목요일
2017,6,내부순환로,163631,금요일
2017,6,내부순환로,159680,토요일
2017,7,내부순환로,144429,일요일
2017,7,내부순환로,154070,월요일
2017,7,내부순환로,158828,화요일
2017,7,내부순환로,159440,수요일
2017,7,내부순환로,160155,목요일
2017,7,내부순환로,160362,금요일
2017,7,내부순환로,156055,토요일
2017,8,내부순환로,144804,일요일
2017,8,내부순환로,156961,월요일
2017,8,내부순환로,159111,화요일
2017,8,내부순환로,159795,수요일
2017,8,내부순환로,159404,목요일
2017,8,내부순환로,162354,금요일
2017,8,내부순환로,157344,토요일
2017,9,내부순환로,147065,일요일
2017,9,내부순환로,158680,월요일
2017,9,내부순환로,158056,화요일
2017,9,내부순환로,160723,수요일
2017,9,내부순환로,159590,목요일
2017,9,내부순환로,166426,금요일
2017,9,내부순환로,159052,토요일
2017,10,내부순환로,146144,일요일
2017,10,내부순환로,160262,월요일
2017,10,내부순환로,165567,화요일
2017,10,내부순환로,164850,수요일
2017,10,내부순환로,163650,목요일
2017,10,내부순환로,166257,금요일
2017,10,내부순환로,159993,토요일
2017,11,내부순환로,155217,일요일
2017,11,내부순환로,163445,월요일
2017,11,내부순환로,164776,화요일
2017,11,내부순환로,166589,수요일
2017,11,내부순환로,167630,목요일
2017,11,내부순환로,162663,금요일
2017,11,내부순환로,162603,토요일
2017,12,내부순환로,154989,일요일
2017,12,내부순환로,164992,월요일
2017,12,내부순환로,168509,화요일
2017,12,내부순환로,165617,수요일
2017,12,내부순환로,163646,목요일
2017,12,내부순환로,168731,금요일
2017,12,내부순환로,166302,토요일
2017,1,강변북로,215619,일요일
2017,1,강변북로,249067,월요일
2017,1,강변북로,249539,화요일
2017,1,강변북로,252751,수요일
2017,1,강변북로,252844,목요일
2017,1,강변북로,246790,금요일
2017,1,강변북로,244834,토요일
2017,2,강변북로,230826,일요일
2017,2,강변북로,256347,월요일
2017,2,강변북로,257893,화요일
2017,2,강변북로,250665,수요일
2017,2,강변북로,253787,목요일
2017,2,강변북로,253928,금요일
2017,2,강변북로,253010,토요일
2017,3,강변북로,236613,일요일
2017,3,강변북로,252512,월요일
2017,3,강변북로,254856,화요일
2017,3,강변북로,256206,수요일
2017,3,강변북로,262202,목요일
2017,3,강변북로,256982,금요일
2017,3,강변북로,255960,토요일
2017,4,강변북로,236091,일요일
2017,4,강변북로,250108,월요일
2017,4,강변북로,254525,화요일
2017,4,강변북로,252249,수요일
2017,4,강변북로,255040,목요일
2017,4,강변북로,255535,금요일
2017,4,강변북로,251254,토요일
2017,5,강변북로,233557,일요일
2017,5,강변북로,238127,월요일
2017,5,강변북로,241259,화요일
2017,5,강변북로,255878,수요일
2017,5,강변북로,256220,목요일
2017,5,강변북로,252994,금요일
2017,5,강변북로,247928,토요일
2017,6,강변북로,238598,일요일
2017,6,강변북로,254160,월요일
2017,6,강변북로,258854,화요일
2017,6,강변북로,256544,수요일
2017,6,강변북로,259072,목요일
2017,6,강변북로,257237,금요일
2017,6,강변북로,253718,토요일
2017,7,강변북로,231799,일요일
2017,7,강변북로,243045,월요일
2017,7,강변북로,254567,화요일
2017,7,강변북로,256986,수요일
2017,7,강변북로,259025,목요일
2017,7,강변북로,252327,금요일
2017,7,강변북로,257595,토요일
2017,8,강변북로,231821,일요일
2017,8,강변북로,245520,월요일
2017,8,강변북로,250797,화요일
2017,8,강변북로,250929,수요일
2017,8,강변북로,249343,목요일
2017,8,강변북로,248910,금요일
2017,8,강변북로,255978,토요일
2017,9,강변북로,242281,일요일
2017,9,강변북로,248863,월요일
2017,9,강변북로,249817,화요일
2017,9,강변북로,247393,수요일
2017,9,강변북로,257028,목요일
2017,9,강변북로,247785,금요일
2017,9,강변북로,252625,토요일
2017,10,강변북로,226624,일요일
2017,10,강변북로,249334,월요일
2017,10,강변북로,252187,화요일
2017,10,강변북로,248965,수요일
2017,10,강변북로,249651,목요일
2017,10,강변북로,250129,금요일
2017,10,강변북로,245772,토요일
2017,11,강변북로,240455,일요일
2017,11,강변북로,252418,월요일
2017,11,강변북로,251583,화요일
2017,11,강변북로,254031,수요일
2017,11,강변북로,253568,목요일
2017,11,강변북로,248501,금요일
2017,11,강변북로,250190,토요일
2017,12,강변북로,228011,일요일
2017,12,강변북로,234452,월요일
2017,12,강변북로,250338,화요일
2017,12,강변북로,249564,수요일
2017,12,강변북로,254823,목요일
2017,12,강변북로,253155,금요일
2017,12,강변북로,253678,토요일
2017,1,북부간선도로,93370,일요일
2017,1,북부간선도로,104164,월요일
2017,1,북부간선도로,107990,화요일
2017,1,북부간선도로,110529,수요일
2017,1,북부간선도로,110674,목요일
2017,1,북부간선도로,106586,금요일
2017,1,북부간선도로,105303,토요일
2017,2,북부간선도로,97925,일요일
2017,2,북부간선도로,109695,월요일
2017,2,북부간선도로,109580,화요일
2017,2,북부간선도로,104138,수요일
2017,2,북부간선도로,107177,목요일
2017,2,북부간선도로,110111,금요일
2017,2,북부간선도로,103662,토요일
2017,3,북부간선도로,101909,일요일
2017,3,북부간선도로,107954,월요일
2017,3,북부간선도로,111019,화요일
2017,3,북부간선도로,109548,수요일
2017,3,북부간선도로,111499,목요일
2017,3,북부간선도로,112873,금요일
2017,3,북부간선도로,108813,토요일
2017,4,북부간선도로,103641,일요일
2017,4,북부간선도로,109429,월요일
2017,4,북부간선도로,108631,화요일
2017,4,북부간선도로,108167,수요일
2017,4,북부간선도로,109145,목요일
2017,4,북부간선도로,112519,금요일
2017,4,북부간선도로,108355,토요일
2017,5,북부간선도로,102135,일요일
2017,5,북부간선도로,102903,월요일
2017,5,북부간선도로,106339,화요일
2017,5,북부간선도로,108189,수요일
2017,5,북부간선도로,110922,목요일
2017,5,북부간선도로,114862,금요일
2017,5,북부간선도로,109250,토요일
2017,6,북부간선도로,103100,일요일
2017,6,북부간선도로,102436,월요일
2017,6,북부간선도로,108632,화요일
2017,6,북부간선도로,107640,수요일
2017,6,북부간선도로,110863,목요일
2017,6,북부간선도로,113368,금요일
2017,6,북부간선도로,109933,토요일
2017,7,북부간선도로,97009,일요일
2017,7,북부간선도로,103651,월요일
2017,7,북부간선도로,109849,화요일
2017,7,북부간선도로,110214,수요일
2017,7,북부간선도로,114105,목요일
2017,7,북부간선도로,114246,금요일
2017,7,북부간선도로,107420,토요일
2017,8,북부간선도로,100006,일요일
2017,8,북부간선도로,109984,월요일
2017,8,북부간선도로,110895,화요일
2017,8,북부간선도로,110954,수요일
2017,8,북부간선도로,110309,목요일
2017,8,북부간선도로,114114,금요일
2017,8,북부간선도로,110422,토요일
2017,9,북부간선도로,104369,일요일
2017,9,북부간선도로,110812,월요일
2017,9,북부간선도로,112312,화요일
2017,9,북부간선도로,112597,수요일
2017,9,북부간선도로,113334,목요일
2017,9,북부간선도로,114277,금요일
2017,9,북부간선도로,110075,토요일
2017,10,북부간선도로,103488,일요일
2017,10,북부간선도로,111872,월요일
2017,10,북부간선도로,113095,화요일
2017,10,북부간선도로,113366,수요일
2017,10,북부간선도로,114976,목요일
2017,10,북부간선도로,116662,금요일
2017,10,북부간선도로,111609,토요일
2017,11,북부간선도로,104838,일요일
2017,11,북부간선도로,112412,월요일
2017,11,북부간선도로,112602,화요일
2017,11,북부간선도로,113725,수요일
2017,11,북부간선도로,114001,목요일
2017,11,북부간선도로,110759,금요일
2017,11,북부간선도로,110627,토요일
2017,12,북부간선도로,99216,일요일
2017,12,북부간선도로,103104,월요일
2017,12,북부간선도로,109608,화요일
2017,12,북부간선도로,108067,수요일
2017,12,북부간선도로,109716,목요일
2017,12,북부간선도로,114466,금요일
2017,12,북부간선도로,112067,토요일
2017,1,올림픽대로,213361,일요일
2017,1,올림픽대로,246932,월요일
2017,1,올림픽대로,252631,화요일
2017,1,올림픽대로,255099,수요일
2017,1,올림픽대로,258565,목요일
2017,1,올림픽대로,252836,금요일
2017,1,올림픽대로,241465,토요일
2017,2,올림픽대로,224859,일요일
2017,2,올림픽대로,256433,월요일
2017,2,올림픽대로,262459,화요일
2017,2,올림픽대로,253828,수요일
2017,2,올림픽대로,260244,목요일
2017,2,올림픽대로,260106,금요일
2017,2,올림픽대로,254495,토요일
2017,3,올림픽대로,232186,일요일
2017,3,올림픽대로,252217,월요일
2017,3,올림픽대로,261452,화요일
2017,3,올림픽대로,262697,수요일
2017,3,올림픽대로,264462,목요일
2017,3,올림픽대로,267003,금요일
2017,3,올림픽대로,251119,토요일
2017,4,올림픽대로,236206,일요일
2017,4,올림픽대로,258341,월요일
2017,4,올림픽대로,263940,화요일
2017,4,올림픽대로,262154,수요일
2017,4,올림픽대로,265556,목요일
2017,4,올림픽대로,271382,금요일
2017,4,올림픽대로,255930,토요일
2017,5,올림픽대로,237772,일요일
2017,5,올림픽대로,243443,월요일
2017,5,올림픽대로,251381,화요일
2017,5,올림픽대로,263061,수요일
2017,5,올림픽대로,265412,목요일
2017,5,올림픽대로,269357,금요일
2017,5,올림픽대로,254500,토요일
2017,6,올림픽대로,236045,일요일
2017,6,올림픽대로,260548,월요일
2017,6,올림픽대로,265048,화요일
2017,6,올림픽대로,261753,수요일
2017,6,올림픽대로,266719,목요일
2017,6,올림픽대로,268027,금요일
2017,6,올림픽대로,255447,토요일
2017,7,올림픽대로,227630,일요일
2017,7,올림픽대로,249520,월요일
2017,7,올림픽대로,259668,화요일
2017,7,올림픽대로,263306,수요일
2017,7,올림픽대로,264115,목요일
2017,7,올림픽대로,260632,금요일
2017,7,올림픽대로,255723,토요일
2017,8,올림픽대로,228392,일요일
2017,8,올림픽대로,254929,월요일
2017,8,올림픽대로,258647,화요일
2017,8,올림픽대로,255721,수요일
2017,8,올림픽대로,251445,목요일
2017,8,올림픽대로,259345,금요일
2017,8,올림픽대로,251695,토요일
2017,9,올림픽대로,240754,일요일
2017,9,올림픽대로,255617,월요일
2017,9,올림픽대로,260267,화요일
2017,9,올림픽대로,256958,수요일
2017,9,올림픽대로,264021,목요일
2017,9,올림픽대로,260450,금요일
2017,9,올림픽대로,254598,토요일
2017,10,올림픽대로,228152,일요일
2017,10,올림픽대로,253381,월요일
2017,10,올림픽대로,258252,화요일
2017,10,올림픽대로,261665,수요일
2017,10,올림픽대로,263505,목요일
2017,10,올림픽대로,266451,금요일
2017,10,올림픽대로,248858,토요일
2017,11,올림픽대로,235533,일요일
2017,11,올림픽대로,253329,월요일
2017,11,올림픽대로,259418,화요일
2017,11,올림픽대로,259229,수요일
2017,11,올림픽대로,258294,목요일
2017,11,올림픽대로,258230,금요일
2017,11,올림픽대로,250799,토요일
2017,12,올림픽대로,219610,일요일
2017,12,올림픽대로,235271,월요일
2017,12,올림픽대로,254595,화요일
2017,12,올림픽대로,251332,수요일
2017,12,올림픽대로,260004,목요일
2017,12,올림픽대로,259681,금요일
2017,12,올림픽대로,249699,토요일
2017,1,동부간선도로,133618,일요일
2017,1,동부간선도로,140137,월요일
2017,1,동부간선도로,144869,화요일
2017,1,동부간선도로,147756,수요일
2017,1,동부간선도로,149291,목요일
2017,1,동부간선도로,145054,금요일
2017,1,동부간선도로,150937,토요일
2017,2,동부간선도로,137571,일요일
2017,2,동부간선도로,143242,월요일
2017,2,동부간선도로,148467,화요일
2017,2,동부간선도로,145733,수요일
2017,2,동부간선도로,148574,목요일
2017,2,동부간선도로,149775,금요일
2017,2,동부간선도로,154492,토요일
2017,3,동부간선도로,141249,일요일
2017,3,동부간선도로,139141,월요일
2017,3,동부간선도로,147883,화요일
2017,3,동부간선도로,148919,수요일
2017,3,동부간선도로,149482,목요일
2017,3,동부간선도로,150711,금요일
2017,3,동부간선도로,153325,토요일
2017,4,동부간선도로,145145,일요일
2017,4,동부간선도로,144708,월요일
2017,4,동부간선도로,148553,화요일
2017,4,동부간선도로,147389,수요일
2017,4,동부간선도로,149876,목요일
2017,4,동부간선도로,152205,금요일
2017,4,동부간선도로,155802,토요일
2017,5,동부간선도로,143866,일요일
2017,5,동부간선도로,137915,월요일
2017,5,동부간선도로,142137,화요일
2017,5,동부간선도로,148708,수요일
2017,5,동부간선도로,149523,목요일
2017,5,동부간선도로,151040,금요일
2017,5,동부간선도로,153007,토요일
2017,6,동부간선도로,144989,일요일
2017,6,동부간선도로,145178,월요일
2017,6,동부간선도로,149790,화요일
2017,6,동부간선도로,148023,수요일
2017,6,동부간선도로,151641,목요일
2017,6,동부간선도로,151990,금요일
2017,6,동부간선도로,156973,토요일
2017,7,동부간선도로,135415,일요일
2017,7,동부간선도로,140222,월요일
2017,7,동부간선도로,144645,화요일
2017,7,동부간선도로,148085,수요일
2017,7,동부간선도로,147550,목요일
2017,7,동부간선도로,147482,금요일
2017,7,동부간선도로,154865,토요일
2017,8,동부간선도로,137259,일요일
2017,8,동부간선도로,141531,월요일
2017,8,동부간선도로,148166,화요일
2017,8,동부간선도로,146478,수요일
2017,8,동부간선도로,146723,목요일
2017,8,동부간선도로,148763,금요일
2017,8,동부간선도로,156452,토요일
2017,9,동부간선도로,147390,일요일
2017,9,동부간선도로,144072,월요일
2017,9,동부간선도로,147114,화요일
2017,9,동부간선도로,147124,수요일
2017,9,동부간선도로,149973,목요일
2017,9,동부간선도로,148886,금요일
2017,9,동부간선도로,159222,토요일
2017,10,동부간선도로,137569,일요일
2017,10,동부간선도로,142613,월요일
2017,10,동부간선도로,144313,화요일
2017,10,동부간선도로,145002,수요일
2017,10,동부간선도로,148305,목요일
2017,10,동부간선도로,149714,금요일
2017,10,동부간선도로,143425,토요일
2017,11,동부간선도로,145823,일요일
2017,11,동부간선도로,142234,월요일
2017,11,동부간선도로,145272,화요일
2017,11,동부간선도로,146662,수요일
2017,11,동부간선도로,147544,목요일
2017,11,동부간선도로,145678,금요일
2017,11,동부간선도로,154733,토요일
2017,12,동부간선도로,133369,일요일
2017,12,동부간선도로,130671,월요일
2017,12,동부간선도로,142009,화요일
2017,12,동부간선도로,141322,수요일
2017,12,동부간선도로,145108,목요일
2017,12,동부간선도로,148018,금요일
2017,12,동부간선도로,155178,토요일
2017,1,분당수서로,113339,일요일
2017,1,분당수서로,134659,월요일
2017,1,분당수서로,135349,화요일
2017,1,분당수서로,139716,수요일
2017,1,분당수서로,139506,목요일
2017,1,분당수서로,132055,금요일
2017,1,분당수서로,127666,토요일
2017,2,분당수서로,117008,일요일
2017,2,분당수서로,139186,월요일
2017,2,분당수서로,141902,화요일
2017,2,분당수서로,136390,수요일
2017,2,분당수서로,140231,목요일
2017,2,분당수서로,142583,금요일
2017,2,분당수서로,133899,토요일
2017,3,분당수서로,122219,일요일
2017,3,분당수서로,138645,월요일
2017,3,분당수서로,141680,화요일
2017,3,분당수서로,141617,수요일
2017,3,분당수서로,143816,목요일
2017,3,분당수서로,144154,금요일
2017,3,분당수서로,136390,토요일
2017,4,분당수서로,124501,일요일
2017,4,분당수서로,139541,월요일
2017,4,분당수서로,141435,화요일
2017,4,분당수서로,141226,수요일
2017,4,분당수서로,142097,목요일
2017,4,분당수서로,146341,금요일
2017,4,분당수서로,137781,토요일
2017,5,분당수서로,125918,일요일
2017,5,분당수서로,132263,월요일
2017,5,분당수서로,136486,화요일
2017,5,분당수서로,142223,수요일
2017,5,분당수서로,143834,목요일
2017,5,분당수서로,145986,금요일
2017,5,분당수서로,136274,토요일
2017,6,분당수서로,123747,일요일
2017,6,분당수서로,140275,월요일
2017,6,분당수서로,142296,화요일
2017,6,분당수서로,140444,수요일
2017,6,분당수서로,142898,목요일
2017,6,분당수서로,144987,금요일
2017,6,분당수서로,137133,토요일
2017,7,분당수서로,118340,일요일
2017,7,분당수서로,132618,월요일
2017,7,분당수서로,139048,화요일
2017,7,분당수서로,141334,수요일
2017,7,분당수서로,142559,목요일
2017,7,분당수서로,141341,금요일
2017,7,분당수서로,133169,토요일
2017,8,분당수서로,120276,일요일
2017,8,분당수서로,137158,월요일
2017,8,분당수서로,141547,화요일
2017,8,분당수서로,139827,수요일
2017,8,분당수서로,139789,목요일
2017,8,분당수서로,143347,금요일
2017,8,분당수서로,137245,토요일
2017,9,분당수서로,128173,일요일
2017,9,분당수서로,142117,월요일
2017,9,분당수서로,142565,화요일
2017,9,분당수서로,142367,수요일
2017,9,분당수서로,146238,목요일
2017,9,분당수서로,144650,금요일
2017,9,분당수서로,139744,토요일
2017,10,분당수서로,123686,일요일
2017,10,분당수서로,139833,월요일
2017,10,분당수서로,142375,화요일
2017,10,분당수서로,141661,수요일
2017,10,분당수서로,145064,목요일
2017,10,분당수서로,146405,금요일
2017,10,분당수서로,133599,토요일
2017,11,분당수서로,129031,일요일
2017,11,분당수서로,141846,월요일
2017,11,분당수서로,142794,화요일
2017,11,분당수서로,142792,수요일
2017,11,분당수서로,143236,목요일
2017,11,분당수서로,142548,금요일
2017,11,분당수서로,138380,토요일
2017,12,분당수서로,117955,일요일
2017,12,분당수서로,129886,월요일
2017,12,분당수서로,139155,화요일
2017,12,분당수서로,138169,수요일
2017,12,분당수서로,139919,목요일
2017,12,분당수서로,141779,금요일
2017,12,분당수서로,133989,토요일
2017,1,경부고속도로,175620,일요일
2017,1,경부고속도로,201142,월요일
2017,1,경부고속도로,201150,화요일
2017,1,경부고속도로,202862,수요일
2017,1,경부고속도로,204447,목요일
2017,1,경부고속도로,202484,금요일
2017,1,경부고속도로,190387,토요일
2017,2,경부고속도로,181084,일요일
2017,2,경부고속도로,205055,월요일
2017,2,경부고속도로,206529,화요일
2017,2,경부고속도로,203116,수요일
2017,2,경부고속도로,205812,목요일
2017,2,경부고속도로,208258,금요일
2017,2,경부고속도로,198469,토요일
2017,3,경부고속도로,191378,일요일
2017,3,경부고속도로,199759,월요일
2017,3,경부고속도로,210269,화요일
2017,3,경부고속도로,200347,수요일
2017,3,경부고속도로,212201,목요일
2017,3,경부고속도로,212353,금요일
2017,3,경부고속도로,203690,토요일
2017,4,경부고속도로,193862,일요일
2017,4,경부고속도로,201632,월요일
2017,4,경부고속도로,211598,화요일
2017,4,경부고속도로,202313,수요일
2017,4,경부고속도로,214817,목요일
2017,4,경부고속도로,215016,금요일
2017,4,경부고속도로,208025,토요일
2017,5,경부고속도로,195073,일요일
2017,5,경부고속도로,196106,월요일
2017,5,경부고속도로,202289,화요일
2017,5,경부고속도로,203595,수요일
2017,5,경부고속도로,215436,목요일
2017,5,경부고속도로,218163,금요일
2017,5,경부고속도로,208721,토요일
2017,6,경부고속도로,194448,일요일
2017,6,경부고속도로,200503,월요일
2017,6,경부고속도로,213646,화요일
2017,6,경부고속도로,201249,수요일
2017,6,경부고속도로,215847,목요일
2017,6,경부고속도로,216472,금요일
2017,6,경부고속도로,212667,토요일
2017,7,경부고속도로,183254,일요일
2017,7,경부고속도로,192167,월요일
2017,7,경부고속도로,208330,화요일
2017,7,경부고속도로,196850,수요일
2017,7,경부고속도로,212189,목요일
2017,7,경부고속도로,209139,금요일
2017,7,경부고속도로,203012,토요일
2017,8,경부고속도로,185739,일요일
2017,8,경부고속도로,193100,월요일
2017,8,경부고속도로,208865,화요일
2017,8,경부고속도로,195206,수요일
2017,8,경부고속도로,205711,목요일
2017,8,경부고속도로,209795,금요일
2017,8,경부고속도로,205687,토요일
2017,9,경부고속도로,201513,일요일
2017,9,경부고속도로,201857,월요일
2017,9,경부고속도로,208974,화요일
2017,9,경부고속도로,202757,수요일
2017,9,경부고속도로,213145,목요일
2017,9,경부고속도로,210259,금요일
2017,9,경부고속도로,204980,토요일
2017,10,경부고속도로,192267,일요일
2017,10,경부고속도로,201085,월요일
2017,10,경부고속도로,211777,화요일
2017,10,경부고속도로,202035,수요일
2017,10,경부고속도로,215083,목요일
2017,10,경부고속도로,217883,금요일
2017,10,경부고속도로,207455,토요일
2017,11,경부고속도로,196683,일요일
2017,11,경부고속도로,203327,월요일
2017,11,경부고속도로,211533,화요일
2017,11,경부고속도로,204082,수요일
2017,11,경부고속도로,212163,목요일
2017,11,경부고속도로,209545,금요일
2017,11,경부고속도로,204067,토요일
2017,12,경부고속도로,178312,일요일
2017,12,경부고속도로,186844,월요일
2017,12,경부고속도로,200965,화요일
2017,12,경부고속도로,189329,수요일
2017,12,경부고속도로,207721,목요일
2017,12,경부고속도로,210070,금요일
2017,12,경부고속도로,201555,토요일
2017,1,서부간선도로,99662,일요일
2017,1,서부간선도로,110648,월요일
2017,1,서부간선도로,110425,화요일
2017,1,서부간선도로,112556,수요일
2017,1,서부간선도로,113735,목요일
2017,1,서부간선도로,113712,금요일
2017,1,서부간선도로,115972,토요일
2017,2,서부간선도로,99877.5,일요일
2017,2,서부간선도로,104479,월요일
2017,2,서부간선도로,102075,화요일
2017,2,서부간선도로,100002,수요일
2017,2,서부간선도로,104348,목요일
2017,2,서부간선도로,99236,금요일
2017,2,서부간선도로,111281,토요일
2017,4,서부간선도로,108276,일요일
2017,4,서부간선도로,115603,월요일
2017,4,서부간선도로,115409,화요일
2017,4,서부간선도로,115970,수요일
2017,4,서부간선도로,117743,목요일
2017,4,서부간선도로,116385,금요일
2017,4,서부간선도로,116662,토요일
2017,5,서부간선도로,115385,일요일
2017,5,서부간선도로,113723,월요일
2017,5,서부간선도로,110015,화요일
2017,5,서부간선도로,118933,수요일
2017,5,서부간선도로,117434,목요일
2017,5,서부간선도로,118556,금요일
2017,5,서부간선도로,118797,토요일
2017,6,서부간선도로,117215,일요일
2017,6,서부간선도로,116806,월요일
2017,6,서부간선도로,119487,화요일
2017,6,서부간선도로,118289,수요일
2017,6,서부간선도로,119592,목요일
2017,6,서부간선도로,118290,금요일
2017,6,서부간선도로,117436,토요일
2017,7,서부간선도로,111646,일요일
2017,7,서부간선도로,111156,월요일
2017,7,서부간선도로,116163,화요일
2017,7,서부간선도로,118592,수요일
2017,7,서부간선도로,117867,목요일
2017,7,서부간선도로,113837,금요일
2017,7,서부간선도로,117890,토요일
2017,8,서부간선도로,110476,일요일
2017,8,서부간선도로,112994,월요일
2017,8,서부간선도로,116203,화요일
2017,8,서부간선도로,114786,수요일
2017,8,서부간선도로,114599,목요일
2017,8,서부간선도로,114676,금요일
2017,8,서부간선도로,119085,토요일
2017,9,서부간선도로,119332,일요일
2017,9,서부간선도로,113603,월요일
2017,9,서부간선도로,114181,화요일
2017,9,서부간선도로,113516,수요일
2017,9,서부간선도로,117027,목요일
2017,9,서부간선도로,113751,금요일
2017,9,서부간선도로,119114,토요일
2017,10,서부간선도로,112190,일요일
2017,10,서부간선도로,107054,월요일
2017,10,서부간선도로,113369,화요일
2017,10,서부간선도로,111290,수요일
2017,10,서부간선도로,115287,목요일
2017,10,서부간선도로,101251,금요일
2017,10,서부간선도로,114419,토요일
2017,11,서부간선도로,112645,일요일
2017,11,서부간선도로,107776,월요일
2017,11,서부간선도로,107874,화요일
2017,11,서부간선도로,110736,수요일
2017,11,서부간선도로,106709,목요일
2017,11,서부간선도로,108099,금요일
2017,11,서부간선도로,111661,토요일
2017,12,서부간선도로,107031,일요일
2017,12,서부간선도로,102114,월요일
2017,12,서부간선도로,108013,화요일
2017,12,서부간선도로,106658,수요일
2017,12,서부간선도로,109688,목요일
2017,12,서부간선도로,107479,금요일
2017,12,서부간선도로,111449,토요일
2017,1,강남순환로,78917,일요일
2017,1,강남순환로,103551,월요일
2017,1,강남순환로,107083,화요일
2017,1,강남순환로,109198,수요일
2017,1,강남순환로,114525,목요일
2017,1,강남순환로,109332,금요일
2017,1,강남순환로,104440,토요일
2017,2,강남순환로,78188,일요일
2017,2,강남순환로,108683,월요일
2017,2,강남순환로,116149,화요일
2017,2,강남순환로,111313,수요일
2017,2,강남순환로,114496,목요일
2017,2,강남순환로,123811,금요일
2017,2,강남순환로,112129,토요일
2017,3,강남순환로,88672,일요일
2017,3,강남순환로,109948,월요일
2017,3,강남순환로,114550,화요일
2017,3,강남순환로,114516,수요일
2017,3,강남순환로,115079,목요일
2017,3,강남순환로,122988,금요일
2017,3,강남순환로,113885,토요일
2017,4,강남순환로,91552,일요일
2017,4,강남순환로,114984,월요일
2017,4,강남순환로,119583,화요일
2017,4,강남순환로,122295,수요일
2017,4,강남순환로,121812,목요일
2017,4,강남순환로,130659,금요일
2017,4,강남순환로,123076,토요일
2017,5,강남순환로,92695,일요일
2017,5,강남순환로,114087,월요일
2017,5,강남순환로,122486,화요일
2017,5,강남순환로,120139,수요일
2017,5,강남순환로,123443,목요일
2017,5,강남순환로,131192,금요일
2017,5,강남순환로,116899,토요일
2017,6,강남순환로,88905,일요일
2017,6,강남순환로,120183,월요일
2017,6,강남순환로,123000,화요일
2017,6,강남순환로,120280,수요일
2017,6,강남순환로,123528,목요일
2017,6,강남순환로,133750,금요일
2017,6,강남순환로,124855,토요일
2017,7,강남순환로,84727,일요일
2017,7,강남순환로,117764,월요일
2017,7,강남순환로,124497,화요일
2017,7,강남순환로,126687,수요일
2017,7,강남순환로,128348,목요일
2017,7,강남순환로,133520,금요일
2017,7,강남순환로,117916,토요일
2017,8,강남순환로,97403,일요일
2017,8,강남순환로,119969,월요일
2017,8,강남순환로,125145,화요일
2017,8,강남순환로,126443,수요일
2017,8,강남순환로,126162,목요일
2017,8,강남순환로,134953,금요일
2017,8,강남순환로,121348,토요일
2017,9,강남순환로,99695,일요일
2017,9,강남순환로,118957,월요일
2017,9,강남순환로,124334,화요일
2017,9,강남순환로,123282,수요일
2017,9,강남순환로,124273,목요일
2017,9,강남순환로,130269,금요일
2017,9,강남순환로,124547,토요일
2017,10,강남순환로,109677,일요일
2017,10,강남순환로,102572,월요일
2017,10,강남순환로,79766,화요일
2017,10,강남순환로,89095,수요일
2017,10,강남순환로,104574,목요일
2017,10,강남순환로,106892,금요일
2017,10,강남순환로,108165,토요일
2017,11,강남순환로,90484,일요일
2017,11,강남순환로,104983,월요일
2017,11,강남순환로,108073,화요일
2017,11,강남순환로,109033,수요일
2017,11,강남순환로,109827,목요일
2017,11,강남순환로,114476,금요일
2017,11,강남순환로,113025,토요일
2017,12,강남순환로,79719,일요일
2017,12,강남순환로,100032,월요일
2017,12,강남순환로,105439,화요일
2017,12,강남순환로,107419,수요일
2017,12,강남순환로,108165,목요일
2017,12,강남순환로,115045,금요일
2017,12,강남순환로,105970,토요일
2018,1,내부순환로,136148,일요일
2018,1,내부순환로,151157,월요일
2018,1,내부순환로,148440,화요일
2018,1,내부순환로,150845,수요일
2018,1,내부순환로,153937,목요일
2018,1,내부순환로,156667,금요일
2018,1,내부순환로,152284,토요일
2018,2,내부순환로,135091,일요일
2018,2,내부순환로,149384,월요일
2018,2,내부순환로,152074,화요일
2018,2,내부순환로,151731,수요일
2018,2,내부순환로,153532,목요일
2018,2,내부순환로,151824,금요일
2018,2,내부순환로,149691,토요일
2018,3,내부순환로,137510,일요일
2018,3,내부순환로,151746,월요일
2018,3,내부순환로,151978,화요일
2018,3,내부순환로,152036,수요일
2018,3,내부순환로,151386,목요일
2018,3,내부순환로,154282,금요일
2018,3,내부순환로,151622,토요일
2018,4,내부순환로,143259,일요일
2018,4,내부순환로,152128,월요일
2018,4,내부순환로,154709,화요일
2018,4,내부순환로,156302,수요일
2018,4,내부순환로,156280,목요일
